userid,messageid,message,updated_time,nchar,q1,q2,q3,q4,q5,SWL_taken,SWL,gender,age,relationship_status,interested_in,network_size
efa4aa1bff1027fcc789201b455fa791,11727660,"Terrific pizza, great toppings and atmosphere, great for groups",11/22/2010,123,2,2,5,2,2,2/12/2012,2.6,1,17,2,NA,376
efa4aa1bff1027fcc789201b455fa791,10397749,"Best authentic Italian pizza in town! There's something about the sauce they use that makes their pizzas extra delicious and special, not to mention they make their pizzas fresh & you can really taste it in the dough (YUM). You order at the counter then seat yourself; it's pretty much always packed but it doesn't take long to find a spot. The best part about this place is that it's BYOB, so grab a bottle of wine/pack of beer & some buddies and head on over!! 



Now onto the food, you really can't go wrong with any of their pizzas but my favorite is the classic margherita. I usually like to add some extra toppings such as pepperoni or sausage, but it's delicious just by itself too! All of their pizzas are pretty simple (not too many crazy toppings), but they are all so savory (again... it's the sauce!) that you really don't need the extra toppings! 



Parking: very limited parking/street parking so I'd recommend ubering, esp if you're planning on BYOB-ing ;) 



Price: Around $20ish for a whole pizza so some may think it's a bit pricey but trust me when I say it's absolutely worth the deliciousness!!!",9/18/2010,378,2,2,5,2,2,2/12/2012,2.6,1,17,2,NA,376
efa4aa1bff1027fcc789201b455fa791,4831109,"Really fun atmosphere being able to see the chefs cooking your food. Seating is open and makes it fun to sit next to total strangers and strike up a conversation. 



Food is great. Pizza dough tastes fresh and even the pizza crust tastes yummy!! You can help yourself to some free toppings like garlic, cheese, red peppers and some really hot peppers. 



Service is fast and super friendly. 



Parking bough is limited so carpool if you can if you're with a big party!",9/17/2010,234,2,2,5,2,2,2/12/2012,2.6,1,17,2,NA,376
efa4aa1bff1027fcc789201b455fa791,6132344,"Leeeeeegit pizza, a la Naples. You won't find Sicilian style of thick crusts here, but instead these are similar to NY style aka thin and you fold it in half to eat. 



You go up to the counter, order your pies, get a drink, grab a seat if there isn't a line and then they yell out your number. There are condiments aka garlic, Parmesan cheese, olive oil, and hot peppers by the ovens to which you can help yourself. 



Knocked off one star because of two reasons. First, I understand this can't be helped but they don't allow split pizzas-aka one side one style and the other half another style. So if you're a veg eater and your Boo eats meat, you gotta just get two pies. 



Secondly, why are the dang pies so expensive?! This isn't NYC. For a pie, the price is anywhere from $18-20. They sell hundreds of pies a day. So much profit. I wish they were more plebian-friendly. It makes the whole experience centered on hipster-, nouveau riche-, Subaru-driving people only. 



Lastly, a tip: Don't go on a night when there's an Atlanta United game, unless you love hoards of people, waiting for food and hovering for a seat.",4/25/2010,51,2,2,5,2,2,2/12/2012,2.6,1,17,2,NA,376
ee3c3dd296d5870bb0559c70d4096402,19759510,Had the San gennaro and the margherita pizza. The San gennaro was the best pizza I've ever had!,10/7/2010,284,5,6,6,7,6,1/6/2012,6,0,22,1,2,71
ee3c3dd296d5870bb0559c70d4096402,19723911,"I have 5 favorite pizza joints in the entire country--this is one of those spots. 

I always order the margherita. 

Crust, sauce and cheese with basil. Everything was perfect. 

The establishment is half the fun--it's lively, the kitchen is a constant flurry of cooks, busboys and customers. You typically will eat right in the kitchen! The 3 large stone ovens are within sight and you can watch your pizza get made. the kitchen is set up with large benches so you eat in close proximity to other patrons if it is busy. 



It's not a romantic establishment by any means but it can still be a great date night. If you don't want to deal with the crowd (which I actually quite enjoyed) then get it to go. You don't have to order ahead--it is that fast and it'd probably taste better fresher. 



Pizzas are ready in about 5 minutes. I've never seen a more efficient restaurant but with excellent food. I will definitely be back next year during dragon con 2018! 



And for the record my other favorites are (no particular order) 

Best pizza 

Ciao! -Boston, MA 

Pacci's -Washington DC 

3palms pizzeria-Hudson, OH 

Antico-Atlanta GA 

Fabrica wood fired pizza-Tampa FL",9/27/2010,200,5,6,6,7,6,1/6/2012,6,0,22,1,2,71
ee3c3dd296d5870bb0559c70d4096402,19134733,"This place is amazing. I take all visiting family and friends whenever in town..community seating, authentic flavors, and quick service.",8/31/2010,207,5,6,6,7,6,1/6/2012,6,0,22,1,2,71
ede0e8fba5aca9917b3bebab66fb30e5,7004711,"Antico's consistently delivers quality, delicious, authentic pizza. Two of my favorites are the Diavlo (has a bit of a spicy kick to it) and the Sophia (a white pizza so memorable via the sprinkling of mushrooms and truffle oil). 



Another highlight is the toppings bar - spicy peppers, freshly ground pepper and red pepper, garlic, olive oil, chili oil, and of course, parmesan. There's nothing better than devouring your pizza and then being able to drench your chewy, smoky crust in garlic. Perfection. 



The vibe is quite hectic - but it's a fun vibe. There's always a line but it goes really fast. You have to wait for a table, but again, spots open up quickly. One downside is the parking, which is quite sparse in the lot as well as the street parking. it's worth it, just be prepared to stalk a spot or uber. Which brings me to my next point. 



They of course sell beer and wine, but Antico's is also BYOB, making it a great place for you and a group of friends to crack open bottles on bottles. 



I whole heartedly recommend Antico's. You'd be hard pressed to find a better pizza spot in Atlanta!",5/6/2010,367,4,2,5,3,1,6/2/2010,3,1,41,2,NA,44
ede0e8fba5aca9917b3bebab66fb30e5,6641652,"Definitely one of my favorite pizza restaurants to go to in ATL. Everything here is so fresh and delicious. I've had pizza here several times and it always ALWAYS on point. The dough is soft and chewy and thin just the way I like it. The pizza is always HOT and you can taste the flavours. I love that the pizza is baked in a brick oven. Even better. Communal seating. Price point is for what it's worth. 



If you're looking for deliciouslyOMFGFGgggfddfagfsfaNOMNOMhshshhshshsDEL­IZIOSO tasty pizza or even looking to go into pizza heaven I highly recommend Antico. Everything is delicious. I could eat pizza here everyday. Service is always quick too. They deserve the 5 stars",4/24/2010,367,4,2,5,3,1,6/2/2010,3,1,41,2,NA,44
ede0e8fba5aca9917b3bebab66fb30e5,2744631,Cool atmosphere and great pizza. My coworker took me there for the first time last week and I'll definitely be back to visit again. I actually recently went to an Antico's in Miami and I just really enjoy the quality of the food!,1/28/2010,209,4,2,5,3,1,6/2/2010,3,1,41,2,NA,44
ed9073376c5004080ba59ac69f2a1cc3,10137579,"Delicious. Honestly, this was some of the best pizza I've eve had. We had the San Gennaro pizza and it was perfect, but I think the highlight was the 4 cheese calzone. That calzone was absolutely heavenly. We thought we were over ordering, but the pizza and calzone were completely gone when myself, my husband and our two kids left. We just couldn't imagine leaving any- it was that good. We would definitely return if we make it back to Atlanta. 

Just a heads up, no substitutions - they wouldn't even leave off the onions on half of the pie. You either order the pizza, or you don't.",8/31/2010,30,6,3,6,5,5,9/17/2010,5,1,19,1,NA,221
ed0e9b057b9fb780c236df34f4bd9e0f,19545193,"I don't even love pizza- and I loved this place. Super casual for such great pizza. A little pricey for pizza, but worth it. Remember- BYOB!!!!",9/27/2010,217,2,5,1,4,2,10/14/2010,2.8,0,24,2,2,149
ed0e9b057b9fb780c236df34f4bd9e0f,18861499,"What ridiculously amazing pizza! I seriously am not sure I have had pizza this good since I was in Italy. The ratio of toppings to cheese and pizza was great, and I LOVED the texture of the crust. We had the Pomodorini, and it was phenomenal. 



Before you go to Antico, you need to expect a few things so you will have a good time. Mostly, just know that it's not your average pizza place. 



Seating is quite limited. You may have to share a table with people you don't know. Also, you may want to plan to take your pizza to go as backup, but you can bring your pizza to tables nearby outside (such as the café across the street). 



It's pretty loud. It gets super busy, and most of the indoor seating is in a pretty echo-y room. 



If you order to go, listen closely for them to call your order. This goes along with how loud it is in there. A few people didn't hear when their orders were ready. 



Some people may see these traits as negative, but to me, they are just part of a unique and delicious pizza experience. 



My only real negatives were related to service and price. You sort of need an orientation to eat there ""correctly,"" and the cashier seemed a little put out with our questions. Also, it's a little on the sorbet side for pizza, but I won't deny that it's really good product. 



I will definitely be back and can't wait to try more of the pizzas!",8/6/2010,199,2,5,1,4,2,10/14/2010,2.8,0,24,2,2,149
ed0e9b057b9fb780c236df34f4bd9e0f,17174038,"love this place! love the quick service, and true italian pizza in a family style seating area. 



All the ingredients are imported from Italy and it really does feel like you are in Italy eating the pizza. 



it can get extremely busy so go during off hours if you can or go when they 1st open for dinner. 



If the owners are reading this, I am begging you to bring a gluten free version of the pizza. I recently have gone on a gluten free avoidance diet and it's no fun staring at your kids eating the pizza.",4/25/2010,68,2,5,1,4,2,10/14/2010,2.8,0,24,2,2,149
ed0e9b057b9fb780c236df34f4bd9e0f,15229151,"Hands down, the best pizza I've ever had in my life. Antico is the real deal - an authentic Neapolitan pizzeria that serves up pies so delicious, you'll be spoiled for life. Their thin-crust masterpieces are baked to perfection in an imported Sicilian oven, lathered with a fabulous assortment of sauces, cheeses, peppers, and served piping hot to your table. Their San Gennaro pie is my favorite, with Italian sausage, mozzarella and hot peppers. The more traditional Margherita, a basic serving of sauce, basil and cheese, is also excellent. There's also a modest wine and bottled beer selection to pair with your meal. 



The setting isn't fancy -- most of the long communal tables are in the kitchen, so you can watch these pizza artisans work while you wait for your meal. Ample outdoor seating is also available in a patio across the street, next to their wonderful coffee and dessert shop. Don't forget to make a stop there afterward for some of the best gelato you'll ever taste this side of Italy. 



Next time you're in Atlanta, make a pilgrimage down to the West Side to enjoy some of the best pizza you'll ever have. Antico definitely lives up to the hype.",1/25/2010,65,2,5,1,4,2,10/14/2010,2.8,0,24,2,2,149
